0000061	3	alzheimer	Family helps a man with Alzheimer's dance with his wife once again on her 80th birthday. https://t.co/NfG2Kbb291 https://t.co/OyVN8yRDX0
0000062	3	alzheimer	if you don't have to sit and watch a loved one suffer from alzheimer's, i envy you more than anything else. this is fucking heartbreaking.
0000063	3	alzheimer	On Mondays and Tuesdays I wear pink. Never on Wednesdays. I also work with the lady who has Alzheimer's on Mondays and Tuesdays, this helps promote some sort of consistency in her… https://t.co/k3TzxpqkwN
0000064	1	alzheimer	Are We Getting Closer To A Cheap, Simple Alzheimer's Test? What Would It Mean? > https://t.co/oJHWP6yFqf https://t.co/NSSocYhHXX
0000065	1	alzheimer	Do you realize now that when The Kid said "I can help her" talking about Ruth to Alan, it's because he actually found the solution against alzheimer in his respective universe ? https://t.co/qlbLtuHwLD
0000066	1	alzheimer	$NTRP is my Lotto pick for the Next $BYND type move. If Alzheimer's Drug works, a Mega Multi Bagger. If fails, a Zero. I am long calls, as like risk reward.
0000067	1	alzheimer	My amazing friend Paul Stafford is fundraising for Alzheimer's Society. Donate to Paul's JustGiving page https://t.co/S34npKo6U6
0000068	1	alzheimer	Primary Disruption of the Memory-Related Subsystems of the Default Mode Network in Alzheimer’s Disease: Resting-State Functional Connectivity MRI Study: Huihui Qi, Hao Liu, Haimeng Hu, Huijin He, Xiaohu Zhao https://t.co/VUxm3G9KJ4
0000069	1	alzheimer	We just finished a FB Live of our Alzheimer's San Diego fundraising efforts. Bunco night (thanks Cynthia Estrada Gonzales!), opportunity drawing for two donated quilts (thanks Cindy Neidt and Jan High!), straight... https://t.co/ONH0rYxdPA
0000070	1	alzheimer	The MIND Diet That May Help Fight Alzheimer's http://www.webmd.com/alzheimers/ss/slideshow-dementia-foods … via @WebMDpic.twitter.com/Aoj044TOlR
0000071	1	alzheimer	2 weeks from today, AFA holds a free Alzheimer's educational event in Durham, NC. Learn more and register here: https://t.co/yCYz0nVfqf
0000072	1	alzheimer	Does herpes cause Alzheimer's? #alzheimers2025
0000073	1	alzheimer	Elderly given avatars as test for Alzheimer's #Alzheimer’sDisease #virtualreality https://t.co/3WOtNrHeAp https://t.co/EKslLpyaVA
0000074	1	alzheimer	High blood pressure linked to signs of Alzheimer's @CNN https://t.co/fgoTgvsdZb
0000075	3	alzheimer	Perhaps it’s a sign of early Alzheimer’s ? He did seem a little lost! He didn’t even make any big speeches about what he’s going to do for the US ! He appeared a little off his bean! My take! DrG https://t.co/QRZcwaJres
0000076	1	alzheimer	Does Coconut Oil Help Alzheimer's? https://t.co/r78BneVaqK
0000077	1	alzheimer	There’s been one glaring absence on the list of pharmaceutical company breakthroughs in recent decades: a drug to treat Alzheimer’s Disease, the most common form of dementia that some experts believe could single-handedly bankrupt Med... https://t.co/oBsAlngoRH #data #iot #money https://t.co/TYHKOxy7Ag
0000078	1	alzheimer	Did you know that 10 percent of Americans age 65 and older develop Alzheimer's disease? Help raise awareness to prevent and change this statistic! #WorldAlzheimersDay https://t.co/13Hba8NgkE
0000079	1	alzheimer	Scientists launch virtual reality game to detect Alzheimer's https://t.co/FEuwcOILig https://t.co/d7hubf1jLY
0000080	1	alzheimer	What's going on? Scientists Say Even 1 Night of Poor Sleep Might Up Your Risk of Alzheimer's https://t.co/MtLL50A7Gp https://t.co/1trygKAq6F
0000081	1	alzheimer	Studying mental health is so sad, learned about dementia and Alzheimer’s today, come out of uni crying 😭
0000082	1	alzheimer	As mystery deepens over the cause of Alzheimer’s, a UB lab seeks new answers https://t.co/zrZ37i1agy https://t.co/JBC2KkAamr
0000083	1	alzheimer	One key point you must understand is that Alzheimer’s is not a disease that just starts developing in older... https://t.co/02B8y6zhme
0000084	1	alzheimer	WVU's Rockefeller Neuroscience Institute leads breakthrough on Alzheimer's treatment - WV News https://t.co/xRfKedRAb4
0000085	1	alzheimer	NIH-funded study finds new evidence that viruses may play a role in Alzheimer�s disease ... - https://t.co/7flAqc0ulW
0000086	1	alzheimer	A family gathering can be overwhelming for someone living with Alzheimer's, and it can be hard for family members to know how to interact. Here are a few quick tips to make this #Thanksgiving a great day for everyone. https://t.co/GxdJuSxgI4
0000087	3	alzheimer	Who cares for the caregivers? While tending to her husband with Alzheimer’s, Sherree Preston found the answer. https://t.co/yos0M4HvWG https://t.co/ZDbJWekt9J
0000088	1	alzheimer	Daytime Sleepiness Tied to Brain Changes of Alzheimer’s https://t.co/fRJaNDToma
0000089	1	alzheimer	successful day raising money for the alzheimer’s society WOOO https://t.co/WDyvzOE3gW
0000090	3	alzheimer	My new Alzheimer’s Awareness song dedicated to Granny Alexander x come down to St Christopher’s Hospice, Sydenham at 1:30 to see our set ☀️🌈💋👍 Missed you dewibowenn ••• ekin_guitar_page… https://t.co/cgC49wrloX
0000091	1	alzheimer	How to reduce confusion associated with Alzheimer's SEE https://t.co/A70fL20k3Z #caregiving https://t.co/TuiMYNCljb
0000092	1	alzheimer	Understanding the difference between #Alzheimer And #Dementia could be vital to your #health http://bit.ly/2aWeJtq
0000093	3	alzheimer	#SILVERALERT: Stephen Simpson, who has Alzheimer's, walked away from his Cottonwood home today. The 76-year-old was last seen in the 3400 block of East Godard Road and SR 260. He was wearing a gray shirt, jeans and black sneakers. If you see him, please call 911. https://t.co/eHqLrmZOZ6
0000094	1	alzheimer	Making people aware of #Alzheimer's trails is a challenge everywhere. Very happy that we have a great partner in @AlzToronto to help get the word out. For Scientists Racing to Cure Alzheimer’s, the Math Is Getting Ugly https://t.co/hCTMXr9r3K
0000095	3	alzheimer	Husband, 74, pleads guilty to killing his Alzheimer's ridden wife https://t.co/m9H57ud4ff via @MailOnline
0000096	1	alzheimer	Get Your B Vitamins to Boost Memory and Prevent Alzheimer's - Sharecare https://t.co/2yh0rCVE9V
0000097	3	alzheimer	5th year medical student with Alzheimer's لكي الله يا بنيَّة ❤ 🚬 https://twitter.com/shrookelshafiee/status/811662358523379712 …
0000098	1	alzheimer	Please include a $350 million increase in FY 2020 for Alzheimer's research activities at the National Institutes of Health @SenGaryPeters #ENDALZ https://t.co/kh67NLEoQs
0000099	3	alzheimer	Justice O'Connor Announces she has been Diagnosed with Dementia, 'probably Alzheimer's' @CNNPolitics https://t.co/dDbQJSQwdp
0000100	3	alzheimer	@TIME I'm telling you guys, Donald Trump has Alzheimer's. That's why his kids are with him so much. It's a coverup
0000101	1	alzheimer	#Alzheimer's Disease is a progressive memory loss disorder. RPM #workouts or cycling are a part of HIIT that boosts memory by building new brain cells in the hippocampus - the region that controls them. #FITPASS #getsetsweat #WednesdayWisdom https://t.co/q9PfeDjUvs
0000102	1	alzheimer	MIND Diet Associated with Reduced Incidence of Alzheimer’s Disease https://t.co/LBh4phrNm1
0000103	1	alzheimer	Ultrasound Therapy for Preventing Brain Aging and Alzheimer’s http://www.worldhealth.net/news/ultrasound-therapy-shows-great-promise-preventing-/#.WFsrwJM9I8k.twitter …
0000104	1	alzheimer	Genomic Analysis of Phase 2a Alzheimer's Study with ANAVEX®2-73 May Enable a Precision Medicine Approach "Precision medicine involves giving the right therapy to the right patient at the right time, customized to his or her specifi…https://t.co/EqZF0eAtDO https://t.co/DXWXwOKurM
0000105	1	alzheimer	Stem Cells Driving Alzheimer's Research @ Tracy Young-Pearse http://t.co/wrjiKjK4vW
0000106	1	alzheimer	Fun Gifts for Seniors with Alzheimer's - Alzheimers Support http://bit.ly/1X2tH3p pic.twitter.com/VYFXyRNtg0
0000107	1	alzheimer	Memory-Loss Stops The "Internal Clock" for those with Alzheimer's Dementia as they lose "sense of time"pic.twitter.com/KwulEbKzaW
0000108	1	alzheimer	Vaccine and Alzheimer's research, outlawed possible helpful compound. More evidence of CDC/FDA corruption. I also think the CDC is playing it's part to get new street heroin customers, but that's not in this interview. News of opioid deaths include H! https://t.co/VU8dCQXdtN
0000109	3	alzheimer	Alzheimer's is a bitch man. I'm sitting next to this beautiful woman and she can't remember who I am 😞 pic.twitter.com/ZvZrF6VXPY
0000110	1	alzheimer	A very special night on tap at the @WoodpeckersNC as they host Alzheimer’s Awareness w/ a purple jersey auction and purple T-shirt giveaway https://t.co/GIW0a8MW15
0000111	1	alzheimer	STUDY REVEALS what causes #Alzheimers and a drug that could stop it - Daily Mail https://t.co/YqWfyEH9D2
0000112	3	alzheimer	Barbara Windsor seen for the first time since Alzheimer’s battle was revealed https://t.co/Hwjr4ZQGdC
0000113	1	alzheimer	David's research at Penn A 'sniff test' could be useful in diagnosing Alzheimer's disease http://www.huffingtonpost.co.uk/entry/a-sniff-test-could-be-useful-in-diagnosing-alzheimers-disease_uk_585a5d5ce4b00768ddcdc799?ncid=engmodushpmg00000004 … # via @HuffPostUKTech
0000114	1	alzheimer	Tips for caregiver holiday gift: offer to care for one that lives w/Alzheimer's while caregiver gets out for fresh air, errandsTime=valuable
0000115	1	alzheimer	New "HOPE" T-shirt design for #Alzheimer's is amazing. Get one! https://t.co/d2t2EPH67d http://t.co/9hpjrjHidQ
0000116	3	alzheimer	My mom said "Jake if I ever get Alzheimer's just put me out of my misery" I said "mom....you said that five minutes ago"
0000117	1	alzheimer	The date of our kickball tournament has changed! Come join us on September 30 for our Kick Away Alzheimer’s fundraiser!!💜 https://t.co/ICE3CCsRDZ
0000118	1	alzheimer	Together, we can end Alzheimer's. Register for #Walk2ENDALZ today. https://t.co/NBY5e1lJVv
0000119	1	alzheimer	CLICK Here for a Discount –>: Nutrition for Brain Health: Fighting Dementia (Alzheimer's Roadmap Book 10) https://t.co/fHtzq5R1h6 https://t.co/OuOAjo0ttN
0000120	1	alzheimer	PubMed: A similarity-based approach to leverage multi-cohort medical data on the diagnosis and prognosis of Alzheimer's disease. https://t.co/mfzZIi5eHZ
0000121	1	alzheimer	Team Erma - Birmingham Memory Walk for Alzheimer's Society on MyDonate https://t.co/VSe4oNlKyc
0000122	1	alzheimer	Light Therapy Shown to Reduce Plaques in Alzheimer's Mouse Model - http://Photonics.com  https://goo.gl/fb/yXyr0t  #health
0000123	1	alzheimer	The National Institute on Aging and the Alzheimer's Association Research Framework for Alzheimer's disease: Perspectives from the Research Roundtable https://t.co/XVfrBf2hfa https://t.co/r8yPGidJha
0000124	1	alzheimer	According to the BRAIN MAKER, a microbiome in your gut can actually cause or prevent Alzheimer's. Is it possible? https://t.co/LMml0KRsex https://t.co/jc4eltKGRU
0000125	1	alzheimer	Peanut Butter Test – The Easiest Way To Detect Early Alzheimer’s. Everyone Must Watch This! - Just Random News | health | Dementia care, Alzheimer care, Alzheimer's prevention https://t.co/gOV1psN4Aa
0000126	3	alzheimer	2/4, 6/8/1995 He'll miss her, though. And if she did have Alzheimer's, he's probably missed her for a long time, cos she'll have gone a long time before she went. Had a barbecue & Stephen DELIBERATELY dropped a potatoe (Dan Quaiyl(e)) into my beer. Wee shit. I'll end his CAREER.
0000127	1	alzheimer	This girl in my class is really trying to act all smart when she’s saying “Altimers” instead of Alzheimer’s smh
0000128	1	alzheimer	Jean Lee is a wonderful human being, and it is a pleasure partnering with her as she helps support families touched by Alzheimer's Disease. Check out her site! https://t.co/woqpwPfUFm
0000129	1	alzheimer	Depression, tooth decay and Alzheimer's, damage that Coca Cola and Pepsi can cause: UNAM - Diario La Libertad https://t.co/zb0h3tFar8
0000130	1	alzheimer	New research has linked high levels of aluminium to #Alzheimer's disease, bone diseases and reduced growth rates of brain cells. #AlzheimersAwareness https://t.co/ZbOwpPbPi8
0000131	3	alzheimer	@JeffOstach one of the hardest things for me other than not sleeping is the Fibro Fog. I have a Master Degree and was worrying Alzheimer's!
0000132	1	alzheimer	Alzheimer and dementia are such cruel afflictions:(
0000133	1	alzheimer	A breakthrough by a team of researchers at the University of the Witwatersrand (Wits) could see patients with Alzheimer’s using a nasal spray to slow down the progression of the disease, the main cause of dementia. https://t.co/MoK9uVd0Jl
0000134	1	alzheimer	Vitamin D3 and curcumin synergistically clear brain tangles to help prevent Alzheimer's dementia https://t.co/B04Z99Zklu
0000135	1	alzheimer	Snapchat makes me feel like I’ve got Alzheimer’s
0000136	1	alzheimer	Mangosteen benefits: Treats TB, Alzheimer's Disease. Cures acne,other skin blemishes. Regulates menstruation. https://t.co/FYbeNxTL8f https://t.co/BOsKMt6l3o
0000137	3	alzheimer	Hey loves! It’s #thelongestday and today I wear purple to support my lovely grandma Marcia 💜 and the fight against Alzheimer’s! Today and everyday I cherish her and our memories we’ve shared with her for both of us. Love you grandma 💜 #endalz #marciasangels https://t.co/jVmtwAzlSG
0000138	1	alzheimer	Robert Scott: MR in drug discovery & development. LDL GWAS -> HMGCR -> target of statins, but SNP also predicted to have some adverse effects. GLP1R variant lowered T2D risk and had predicted CHD benefit, but underpowered to measure effect on cancer & Alzheimer’s, etc. #ASHG18
0000139	1	alzheimer	THIS IS HAPPENING NOW! Car Wash for Alzheimer's Awareness Patriots Landing 1600 Marshall Circle DuPont WA 98327 TODAY August 23rd 2018 10:00 am - 3:00 pm Proceeds donated to the Alzheimer's Association
0000140	1	alzheimer	Because people with #DownSyndrome live, on average, 55 to 60 years, they are more likely to develop younger-onset #Alzheimers than older-onset Alzheimer’s. #Aging #NCOA https://t.co/fENkm5b7CE
0000141	1	alzheimer	Sky Apologises For Letting 72-Year-Old Alzheimer's Sufferer Pay £110 A Month For TV - HuffPost UK https://t.co/9i9TfBKoZL Health CA
0000142	1	alzheimer	The Telegraph will give £1 to Alzheimer's Research UK for every share of this videohttp://fb.me/8jogeQLDr
0000143	1	alzheimer	TODAY: A potluck party crashed by fecal bacteria? Then, could alzheimer’s be offset by aspirin? Plus, one woman shares unconventional way to conquer sexual trauma! And, the secret ingredient to take your smoothies to the next level! https://t.co/IoW08HgzJl https://t.co/C9xsJzC92W
0000144	3	alzheimer	A5: As a caregiver for a grandmother with Alzheimer's, I hope the @AllofUsResearch resource will help researchers better understand ways to detect, slow down, or even prevent this disease that steals away our loved ones. #JoinAllofUs
0000145	1	alzheimer	N | #Éire : Doctors Can Diagnose Early Alzheimer's Disease Through Sniff Test - The scientists discovered that… https://goo.gl/fb/eDN5gr
0000146	1	alzheimer	The latest issue of #JLME is now available, featuring 2 great symposiums: "Medicalization of Poverty" and "Perspectives of Alzheimer’s Disease: Ethical, Legal, and Social Issues" Please check it out! @ASLMENews https://t.co/Up9rlNE1xd https://t.co/QvqQdwnAJV
0000147	1	alzheimer	What Keeps Me Up at Night – The Uphill Climb to Addressing Alzheimer’s Disease https://t.co/0B9QRwuyIX
0000148	1	alzheimer	Alzheimer's: 25 Signs Never to Ignore https://t.co/bmd1WwHkB1 via @cbsnews
0000149	1	alzheimer	This month is World Alzheimer’s Month, an international campaign to shine a light on what it is and to help break down the stigma associated with dementia. #WorldAlzheimersMonth2018 https://t.co/IhUI8mAN61
0000150	1	alzheimer	Cure Alzheimer's Fund: 100% of money raised will go towards Research, Please Donate here. https://goo.gl/SqSq1P pic.twitter.com/ZXFJ4VWbIx
0000151	1	alzheimer	PennMedNews: It looks like we could use a "sniff test" to diagnose Alzheimer's earlier: http://www.huffingtonpost.co.uk/entry/a-sniff-test-could-be-useful-in-diagnosing-alzheimers-disease_uk_585a5d5ce4b00768ddcdc799 … HuffingtonPost PennMedicine
0000152	3	alzheimer	Why is Donald Sterling still relevant...doesn't this nigga have cancer and Alzheimer's? Come on, fam...pull the plug....
0000153	1	alzheimer	The cure to Alzheimer's has to be so close! Why is the Medical Community working so slow on this research?😢
0000154	1	alzheimer	SESS helps to improve nano circulation, enhances memory, provide mental clarity and focus,help in dementia and Alzheimer, effect as vasodilator to maintain blood circulation and helps in A.D.H.D,mood disturbances, and hearing disorders. https://t.co/MF8haraZPx
0000155	1	alzheimer	Getting To A Healthy Weight Before This Age May Help Prevent Alzheimer’s – https://t.co/mfvKvUvOxe https://t.co/iI9momQ8gD
0000156	1	alzheimer	Speaking at an Alzheimer’s Research UK event today at the beautiful @Riddlescourt off the Royal Mile https://t.co/3TluIA4ABS
0000157	1	alzheimer	@NBCNews @TODAYshow I want my family to please take me here if I get Alzheimer's
0000158	1	alzheimer	Santa Forgot, narrated by Stephen Fry, Alzheimer's UK. Watch video about Santa's dementia but how research can help. http://ow.ly/zIXD307rtgX
0000159	1	alzheimer	.@ASU researchers enter race for early #Alzheimer's test. https://t.co/dISPsqJ5w6 https://t.co/z5HcCzprXT
0000160	1	alzheimer	you truly dont understand alzheimer's until you have experienced someone close go through the process of it
0000161	1	alzheimer	Alzheimer’s Council Recommends New Care, Research Protocols including research on care needs & supportive approaches for people w/ dementia, how to involve dementia sufferers as study participants, and research on models of care. #365DaysofCare https://t.co/8SvD0R87Fl
0000162	3	alzheimer	After visiting with my Dad over the weekend I want to do something for Alzheimer's & Dementia so I'm going to buy the right color ribbon...
0000163	1	alzheimer	You have to be actively involved with a person living with Alzheimer's in everything they do.
0000164	1	alzheimer	You can't converse with Alzheimer's sufferers in the way you do with others; the dialogue tends to go round in circles.
0000165	1	alzheimer	Love Never Paw-gets Dachshund Alzheimer's Awareness Figurine Collection - https://t.co/WTpqV3Oqq5 https://t.co/Y6oz5Kfv5J
0000166	1	alzheimer	this is one of those suuuuuuuper long presentations, but it could be something worthwhile? Alzheimer's "VACCINE" ???
0000167	3	alzheimer	Altho my gramps has got Alzheimer’s & isn’t usually with it. His brother died yesterday and you can see the heartbreak on his face...awful😞
0000168	1	alzheimer	Your #health, Is #Alzheimer preventable? Find out here: Understanding Alzheimer's Disease https://sarfre.com/safreblog/understanding-alzheimer-s-disease … https://Sarfre.com
0000169	3	alzheimer	I take brain health very seriously since our family has a history of Alzheimer's. I've experienced in my 50s how a change in diet improved my memory. Are you doing every thing you should? https://t.co/AuSohyVpbk #alzheimersawareness #BabyBoomers #over60 https://t.co/iAZgJ6HPv2
0000170	1	alzheimer	Our understanding of how the proteins responsible for amyloid-based diseases (e.g. Alzheimer's, Parkinson's) has taken major steps forward thanks to a revolution in powerful microscopy techniques. https://t.co/DaVLsXMe84 #Microscopy | #Proteins | #LifeScience via @RandDMagazine https://t.co/wX87EGRSzO
0000171	3	alzheimer	An enlightening (and funny) conversation between 2 people who are Living with Alzheimer's. https://t.co/H43WbCn3Qo… https://t.co/2niowSoI6c
0000172	1	alzheimer	The holiday season is in full swing. As you are tackling your shopping list, you may have someone on your list who is living with Alzheimer's or another form of dementia and... https://t.co/k7ICM2wxL1
